,Value,AssetNum,Cash,bought,sold
2023-11-02 06:45:00+00:00,996997.5528231418,52.16399931057236,0.07500000000000018,0,0
2023-11-02 07:45:00+00:00,997678.3375172693,52.16400323197679,0.0037500000000000033,0,0
2023-11-02 08:45:00+00:00,997399.1785937232,52.16400323197679,0.0037500000000000033,0,0
2023-11-02 09:45:00+00:00,998672.0008366472,52.16400342785193,0.00018750000000000017,0,0
2023-11-03 03:45:00+00:00,1004934.3302106635,52.164003437584654,9.374999999999997e-06,0,0
2023-11-03 04:45:00+00:00,1005122.1002469436,52.1640034380712,4.6874999999999954e-07,0,0
2023-11-03 05:45:00+00:00,1003930.173144971,52.164003438095556,2.3437499999999987e-08,0,0
2023-11-03 06:45:00+00:00,1004360.5261733364,52.16400343809677,1.1718749999999987e-09,0,0
2023-11-03 07:45:00+00:00,1004415.2372472549,52.16400343809677,1.1718749999999987e-09,0,0
2023-11-03 08:45:00+00:00,1002971.6131306463,0.0,1002971.6131306463,0,1
2023-11-03 09:45:00+00:00,1002971.6131306463,0.0,1002971.6131306463,0,0
2023-11-06 03:45:00+00:00,1003001.6131306463,51.82017082916688,30.0,1,0
2023-11-06 04:45:00+00:00,1001821.673962504,51.82172265625131,1.5,0,0
2023-11-06 05:45:00+00:00,1002591.2813010889,51.82180018805071,0.07499999999999996,0,0
2023-11-06 06:45:00+00:00,1003052.5193156534,51.82180406285811,0.0037500000000000033,0,0
2023-11-06 07:45:00+00:00,1003995.635851313,51.821804256416485,0.00018750000000000017,0,0
2023-11-06 08:45:00+00:00,1006198.0625415858,51.82180426607322,9.374999999999997e-06,0,0
2023-11-06 09:45:00+00:00,1005957.070909325,51.82180426655618,4.6874999999999954e-07,0,0
2023-11-07 03:45:00+00:00,1003561.3853016645,0.0,1003561.3853016645,0,1
2023-11-07 04:45:00+00:00,1003561.3853016645,0.0,1003561.3853016645,0,0
2023-11-07 05:45:00+00:00,1003561.3853016645,0.0,1003561.3853016645,0,0
2023-11-07 06:45:00+00:00,1003561.3853016645,0.0,1003561.3853016645,0,0
2023-11-07 07:45:00+00:00,1003591.3853016645,51.72690098761382,30.0,1,0
2023-11-07 08:45:00+00:00,1003432.5521144236,51.728447534756015,1.5,0,0
