,Value,AssetNum,Cash,bought,sold
2023-02-06 07:45:00+00:00,1165221.8351496423,65.55873771817998,30.0,1,0
2023-02-06 08:45:00+00:00,1164467.9096658833,65.55873771817998,30.0,0,0
2023-02-06 09:45:00+00:00,1164484.299350313,65.55873771817998,30.0,0,0
2023-02-07 03:45:00+00:00,1163750.092705633,65.55873771817998,30.0,0,0
2023-02-07 04:45:00+00:00,1164841.543253113,65.55873771817998,30.0,0,0
2023-02-07 05:45:00+00:00,1161959.7381623723,0.0,1161959.7381623723,0,1
2023-02-07 06:45:00+00:00,1161959.7381623723,0.0,1161959.7381623723,0,0
2023-02-07 07:45:00+00:00,1161959.7381623723,0.0,1161959.7381623723,0,0
2023-02-07 08:45:00+00:00,1161959.7381623723,0.0,1161959.7381623723,0,0
2023-02-07 09:45:00+00:00,1161959.7381623723,0.0,1161959.7381623723,0,0
2023-02-08 03:45:00+00:00,1161989.7381623723,65.05314662015054,30.0,1,0
2023-02-08 04:45:00+00:00,1160625.122083349,65.05482816859391,1.5,0,0
2023-02-08 05:45:00+00:00,1161344.1037586962,65.05491219396957,0.07499999999999996,0,0
2023-02-08 06:45:00+00:00,1161347.411078456,65.0549163952264,0.0037500000000000033,0,0
2023-02-08 07:45:00+00:00,1163568.935012546,65.05491660488818,0.00018750000000000017,0,0
2023-02-08 08:45:00+00:00,1162609.374992624,65.05491660488818,0.00018750000000000017,0,0
2023-02-08 09:45:00+00:00,1162043.448042315,65.05491660488818,0.00018750000000000017,0,0
2023-02-09 03:45:00+00:00,1161607.6309252158,65.05491660488818,0.00018750000000000017,0,0
2023-02-09 04:45:00+00:00,1162238.6127921296,65.05491660488818,0.00018750000000000017,0,0
2023-02-09 05:45:00+00:00,1160133.3355403568,0.0,1160133.3355403568,0,1
2023-02-09 06:45:00+00:00,1160133.3355403568,0.0,1160133.3355403568,0,0
2023-02-09 07:45:00+00:00,1160163.3355403568,64.81246272218623,30.0,1,0
2023-02-09 08:45:00+00:00,1159756.592977312,64.81413930389809,1.5,0,0
2023-02-09 09:45:00+00:00,1159986.6822177712,64.81422311636115,0.07499999999999996,0,0
2023-02-10 03:45:00+00:00,1155562.3538446496,0.0,1155562.3538446496,0,1
2023-02-10 04:45:00+00:00,1155562.3538446496,0.0,1155562.3538446496,0,0
2023-02-10 05:45:00+00:00,1155562.3538446496,0.0,1155562.3538446496,0,0
2023-02-10 06:45:00+00:00,1155562.3538446496,0.0,1155562.3538446496,0,0
2023-02-10 07:45:00+00:00,1155562.3538446496,0.0,1155562.3538446496,0,0
2023-02-10 08:45:00+00:00,1155562.3538446496,0.0,1155562.3538446496,0,0
2023-02-10 09:45:00+00:00,1155562.3538446496,0.0,1155562.3538446496,0,0
2023-02-13 03:45:00+00:00,1155562.3538446496,0.0,1155562.3538446496,0,0
2023-02-13 04:45:00+00:00,1155562.3538446496,0.0,1155562.3538446496,0,0
2023-02-13 05:45:00+00:00,1155562.3538446496,0.0,1155562.3538446496,0,0
2023-02-13 06:45:00+00:00,1155562.3538446496,0.0,1155562.3538446496,0,0
2023-02-13 07:45:00+00:00,1155562.3538446496,0.0,1155562.3538446496,0,0
2023-02-13 08:45:00+00:00,1155562.3538446496,0.0,1155562.3538446496,0,0
2023-02-13 09:45:00+00:00,1155562.3538446496,0.0,1155562.3538446496,0,0
2023-02-14 03:45:00+00:00,1155592.3538446496,64.784384370277,30.0,1,0
2023-02-14 04:45:00+00:00,1156640.0204266289,64.78606474137645,1.5,0,0
2023-02-14 05:45:00+00:00,1159500.4254920173,64.78614855266878,0.07499999999999996,0,0
2023-02-14 06:45:00+00:00,1160747.5626016562,64.78615273873096,0.0037500000000000033,0,0
2023-02-14 07:45:00+00:00,1162386.703067628,64.78615294773893,0.00018750000000000017,0,0
2023-02-14 08:45:00+00:00,1161282.048545687,64.78615294773893,0.00018750000000000017,0,0
2023-02-14 09:45:00+00:00,1161087.690086844,64.78615294773893,0.00018750000000000017,0,0
2023-02-15 03:45:00+00:00,1161210.8090845356,64.78615294773893,0.00018750000000000017,0,0
2023-02-15 04:45:00+00:00,1162312.1736940222,64.78615295819,9.374999999999997e-06,0,0
2023-02-15 05:45:00+00:00,1160656.8368717583,64.78615295819,9.374999999999997e-06,0,0
2023-02-15 06:45:00+00:00,1161214.0990155628,64.78615295819,9.374999999999997e-06,0,0
2023-02-15 07:45:00+00:00,1162001.1495461096,64.78615295871269,4.6875000000000123e-07,0,0
2023-02-15 08:45:00+00:00,1167128.9988599063,64.78615295873871,2.343750000000004e-08,0,0
2023-02-15 09:45:00+00:00,1167653.7413917822,64.78615295874002,1.171875000000002e-09,0,0
2023-02-16 03:45:00+00:00,1173189.7940833797,64.78615295874009,5.859375000000027e-11,0,0
2023-02-16 04:45:00+00:00,1173555.8611546876,64.78615295874009,2.9296875000000133e-12,0,0
2023-02-16 05:45:00+00:00,1171939.370717094,64.78615295874009,2.9296875000000133e-12,0,0
2023-02-16 06:45:00+00:00,1171586.336797651,64.78615295874009,2.9296875000000133e-12,0,0
2023-02-16 07:45:00+00:00,1171508.5174928275,64.78615295874009,2.9296875000000133e-12,0,0
2023-02-16 08:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,1
2023-02-16 09:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-17 03:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-17 04:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-17 05:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-17 06:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-17 07:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-17 08:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-17 09:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-20 03:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-20 04:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-20 05:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-20 06:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-20 07:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-20 08:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-20 09:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-21 03:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-21 04:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-21 05:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-21 06:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-21 07:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-21 08:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-21 09:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-22 03:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-22 04:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-22 05:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-22 06:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-22 07:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-22 08:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-22 09:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-23 03:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-23 04:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
